"item_name","bullet_point","product_type","product_category","link","color","material","item_id","primary_key","item_keywords"
"Plaid 130x170 cm blanco Renata","El Plaid de algodón Renate sin duda dará a tu hogar ese toque acogedor y personal que desprenden las casas en las que se cuidan hasta los más pequeños detalles. No dejes de combinarlo con alguno de nuestros cojines para crear en tu salón ese ambiente mágico que estás buscando.","Plaid","Inicio > Decoración > Textil > Plaids y mantas","https://klasthome.com/es/plaids-y-mantas/868-plaid-130x170-cm-blanco?channable=04a954696400383638d8","Blanco","Tejido","KP-0027B","868","Plaid 130x170 cm blanco"
"Mesa de centro en madera color natural Aris","La mesa de centro fija Aris es idónea para disfrutar de momentos de relax en el salón, viendo la televisión o leyendo un buen libro. Es una pieza multifuncional, ideal para tu sala de estar. De líneas rectas, estilo contemporáneo, en acabado natural, esta mesa se convierte en una pieza esencial de tu salón comedor.","Mesa de centro","Inicio > Mesas > Mesas de centro","https://klasthome.com/es/mesas-de-centro/869-mesa-de-centro-en-madera-color-natural?channable=04a954696400383639d9","Natural","Madera","JT-0003NT","869","Mesa de centro en madera color natural"
"Jarrón de cristal rosa Otto","El jarrón de cristal Otto es un sutil y versátil elemento de decoración que podrás colocar a la perfección en un dormitorio o recibidor. Úsalo como puro elemento decorativo como jarrón con un arreglo floral para dar un toque de color y frescura a tu hogar.","Jarrón decorativo","Inicio > Decoración > Objetos de decoración > Jarrones","https://klasthome.com/es/jarrones/871-jarron-de-cristal-rosa?channable=04a95469640038373152","Rosa","Cristal","KP-0029RO","871","Jarrón de cristal rosa"
"Silla de comedor tapizada gris oscuro Quinn","La silla de comedor Quinn en gris oscuro con pata metálica tapizada en el mismo color aportará un aire vanguardista a tu decoración. Su diseño moderno y elegante hace de esta silla un elemento esencial para llenar de vida cualquier salón o comedor. Elige entre una de las 2 combinaciones de colores que tienes disponibles en nuestra web.","Silla tapizada","Inicio > Sillas > Sillas de comedor y cocina","https://klasthome.com/es/sillas-de-comedor-y-cocina/873-silla-de-comedor-tapizada-gris-oscuro?channable=04a95469640038373354","Gris Oscuro","Tela","GD-0004GO","873","Silla de comedor tapizada gris oscuro"
"Silla de comedor tapizada topo Quinn","La silla de comedor Quinn en color topo con pata metálica tapizada en el mismo color aportará un aire vanguardista a tu decoración. Su diseño moderno y elegante hace de esta silla un elemento esencial para llenar de vida cualquier salón o comedor. Elige entre una de las 2 combinaciones de colores que tienes disponibles en nuestra web.","Silla tapizada","Inicio > Sillas > Sillas de comedor y cocina","https://klasthome.com/es/sillas-de-comedor-y-cocina/874-silla-de-comedor-tapizada-topo?channable=04a95469640038373455","Topo","Tela","GD-0004T","874","Silla de comedor tapizada topo"
"Cojín poliester 45X45cm Anie","El cojín Anie con su diseño vintage y colorido dará el punto de personalidad a tu estancia. Tu cama o sofá se verán distintos con estos divertidos cojines.
Combínalo con el modelo Lula y juega con ese contraste de colores, ¡atrévete!","Cojín sofá","Inicio > Decoración > Textil > Cojines decorativos","https://klasthome.com/es/cojines-decorativos/881-cojin-poliester-45x45cm?channable=04a954696400383831d2","Colorido","Poliéster","IT-0129M1","881","Cojín poliester 45X45cm"
"Cojín poliester 45X45cm Lula","El cojín Lula con su diseño vintage y colorido dará el punto de personalidad a tu estancia. Tu cama o sofá se verán distintos con estos divertidos cojines.
Combínalo con el modelo Anie y juega con ese contraste de colores, ¡atrévete!","Cojín sofá","Inicio > Decoración > Textil > Cojines decorativos","https://klasthome.com/es/cojines-decorativos/882-cojin-poliester-45x45cm?channable=04a954696400383832d3","Colorido","Poliéster","IT-0129M2","882","Cojín poliester 45X45cm"
"Lámpara de mesa con base de cerámica Kati","La lámpara de mesa Russ está fabricada en cerámica, un material noble y artesanal que aportará delicadeza y naturalidad al ambiente donde la sitúes. La pantalla es de poliéster blanco y sus tonos combinando el malva y el azul son ideales para aportar color en tu dormitorio, salón o recibidor. No incluye bombilla.","Lámpara de mesa","Inicio > Lámparas > Lámparas de mesa","https://klasthome.com/es/lamparas-de-mesa/888-lampara-de-mesa-con-base-de-ceramica?channable=04a954696400383838d9","Azul","Ceramica","IT-0131M2","888","Lámpara de mesa con base de cerámica"
"Mesa de comedor redonda blanca Lyss","La mesa de comedor redonda Lyss es de estilo nórdico y minimalista. Se convierte en la elección segura si eres un apasionado del diseño escandinavo y tienes un espacio reducido.
Con sobre blanco y patas en acabado natural, esta mesa se convierte en la protagonista de tu salón comedor. Es muy acogedora y se convierte en la mesa ideal para espacios reducidos.
Es apta para 6 comensales por lo que podrás vivirla y compartila con familiares y amigos en estancias como la cocina, el comedor o incluso convertila en mesa de reuniones en oficina. También es la elección perfecta para hostelería.","Mesa fija","Inicio > Mesas > Mesas de comedor y cocina","https://klasthome.com/es/mesas-de-comedor-y-cocina/890-mesa-de-comedor-redonda-blanca?channable=04a95469640038393052","Blanco","Madera y metal","GD-0024","890","Mesa de comedor redonda blanca"
"Estante de pared rectangular de ratán Jarn","El estante de pared rectangular Jarn combina ratán y bambú con metal color negro. Es estilo natural pero a la vez puede emplazarse también en un estilo industrial. Es la pieza perfecta para colgar en cualquier pared. Su versatilidad y reducido tamaño la hacen perfecta para cualquier estancia, baño, cocina, oficina y escritorio... tiene infinitas posibilidades. No es sólo un estante, es también decoración y a la vez tendencia. Requiere anclaje a pared. Tornillería no incluída.","Estante de pared","Inicio > Mobiliario > Estantes de pared","https://klasthome.com/es/estantes-de-pared/891-estante-de-pared-rectangular-de-ratan?channable=04a95469640038393153","Natural","Fibra natural","VR-0014","891","Estante de pared rectangular de ratán"
"Anne silla de comedor tapizada topo Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada Anne con patas metálicas negras se trata de una pieza ideal para los amantes del interiorismo y la decoración más exigentes. Sus diseño con respaldo alto tapizado en poliéster se encuentra disponible en 2 colores, elige entre uno de ellos para aportar un aire moderno a tu comedor.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1073-anne-silla-de-comedor-tapizada-topo?channable=04a954696400313037333c","Topo","Tela","PK-0002T","1073","Anne silla de comedor tapizada topo"
"Ellis silla de comedor tapizada beige pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1075-ellis-silla-de-comedor-tapizada-beige-pata-negra?channable=04a954696400313037353e","Beige","Tela","PK-0003BE","1075","Ellis silla de comedor tapizada beige pata negra"
"Ellis silla de comedor tapizada mostaza pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1077-ellis-silla-de-comedor-tapizada-mostaza-pata-negra?channable=04a9546964003130373740","Mostaza","Tela","PK-0003MO","1077","Ellis silla de comedor tapizada mostaza pata negra"
"Ellis silla de comedor tapizada verde pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1078-ellis-silla-de-comedor-tapizada-verde-pata-negra?channable=04a9546964003130373841","Verde","Tela","PK-0003V","1078","Ellis silla de comedor tapizada verde pata negra"
"4 sillas Ellis silla de comedor terciopelo azul teal pata natural Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada en terciopelo Ellis con pata metálica efecto madera se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1079-4-sillas-ellis-silla-de-comedor-terciopelo-azul-teal-pata-natural?channable=04a9546964003130373942","Azul Teal","Terciopelo","PK-0004AT","1079","4 sillas Ellis silla de comedor terciopelo azul teal pata natural"
"Ellis silla de comedor terciopelo beige pata natural Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada en terciopelo Ellis con pata metálica efecto madera se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1080-ellis-silla-de-comedor-terciopelo-beige-pata-natural?channable=04a95469640031303830b9","Beige","Terciopelo","PK-0004BE","1080","Ellis silla de comedor terciopelo beige pata natural"
"Davy silla de comedor en polipropileno blanca con pata natural Pack 6 sillas","¡Aprovéchate de este pack! La silla de comedor Davy combina a la perfección sencillez y funcionalidad gracias a unas líneas armónicas y un respaldo con acabado en polipropileno, lo que aporta a esta pieza la polivalencia necesaria para poder ser usada también en exteriores o como silla de escritorio. Sus patas metálicas en color natural, hacen que ésta sea una silla que combina a la perfección con diferentes estilos. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 6 sillas polipropileno","https://klasthome.com/es/pack-6-sillas-polipropileno/1081-davy-silla-de-comedor-en-polipropileno-blanca-con-pata-natural?channable=04a95469640031303831ba","Blanco","Plástico","PK-0005B","1081","Davy silla de comedor en polipropileno blanca con pata natural"
"Davy silla de comedor en polipropileno gris con pata natural Pack 6 sillas","¡Aprovéchate de este pack! La silla de comedor Davy combina a la perfección sencillez y funcionalidad gracias a unas líneas armónicas y un respaldo con acabado en polipropileno, lo que aporta a esta pieza la polivalencia necesaria para poder ser usada también en exteriores o como silla de escritorio. Sus patas metálicas en color natural, hacen que ésta sea una silla que combina a la perfección con diferentes estilos. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 6 sillas polipropileno","https://klasthome.com/es/pack-6-sillas-polipropileno/1082-davy-silla-de-comedor-en-polipropileno-gris-con-pata-natural?channable=04a95469640031303832bb","Gris","Plástico","PK-0005G","1082","Davy silla de comedor en polipropileno gris con pata natural"
"Davy silla de comedor en polipropileno negra con pata natural Pack 6 sillas","¡Aprovéchate de este pack! La silla de comedor Davy combina a la perfección sencillez y funcionalidad gracias a unas líneas armónicas y un respaldo con acabado en polipropileno, lo que aporta a esta pieza la polivalencia necesaria para poder ser usada también en exteriores o como silla de escritorio. Sus patas metálicas en color natural, hacen que ésta sea una silla que combina a la perfección con diferentes estilos. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 6 sillas polipropileno","https://klasthome.com/es/pack-6-sillas-polipropileno/1083-davy-silla-de-comedor-en-polipropileno-negra-con-pata-natural?channable=04a95469640031303833bc","Negro","Plástico","PK-0005NE","1083","Davy silla de comedor en polipropileno negra con pata natural"
"Davy silla de comedor en polipropileno blanca Pack 6 sillas","¡Aprovéchate de este pack! La silla de comedor Davy combina a la perfección sencillez y funcionalidad gracias a unas líneas armónicas y un respaldo con acabado en polipropileno, lo que aporta a esta pieza la polivalencia necesaria para poder ser usada también en exteriores o como silla de escritorio. Sus patas metálicas en la misma tonalidad que el respaldo, hacen que ésta sea una silla que combina a la perfección con diferentes estilos. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 6 sillas polipropileno","https://klasthome.com/es/pack-6-sillas-polipropileno/1084-davy-silla-de-comedor-en-polipropileno-blanca?channable=04a95469640031303834bd","Blanco","Plástico","PK-0006B","1084","Davy silla de comedor en polipropileno blanca"
"Davy silla de comedor en polipropileno gris Pack 6 sillas","¡Aprovéchate de este pack! La silla de comedor Davy combina a la perfección sencillez y funcionalidad gracias a unas líneas armónicas y un respaldo con acabado en polipropileno, lo que aporta a esta pieza la polivalencia necesaria para poder ser usada también en exteriores o como silla de escritorio. Sus patas metálicas en la misma tonalidad que el respaldo, hacen que ésta sea una silla que combina a la perfección con diferentes estilos. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 6 sillas polipropileno","https://klasthome.com/es/pack-6-sillas-polipropileno/1085-davy-silla-de-comedor-en-polipropileno-gris?channable=04a95469640031303835be","Gris","Plástico","PK-0006G","1085","Davy silla de comedor en polipropileno gris"
"Ellis silla de comedor tapizada beige pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada en poliéster Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1086-ellis-silla-de-comedor-tapizada-beige-pata-negra?channable=04a95469640031303836bf","Beige","Tela","PK-0007BE","1086","Ellis silla de comedor tapizada beige pata negra"
"Ellis silla de comedor tapizada gris pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada en poliéster Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1087-ellis-silla-de-comedor-tapizada-gris-pata-negra?channable=04a95469640031303837c0","Gris","Tela","PK-0007G","1087","Ellis silla de comedor tapizada gris pata negra"
"Ellis silla de comedor tapizada verde oscuro pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor tapizada en poliéster Ellis con pata metálica negra se convertirá en la protagonista de tu comedor gracias a su exclusivo y elegante diseño. Disfruta de esta polivalente silla de diseño ergonómico en donde más la necesites, ya sea como silla de comedor o también como silla de escritorio. Sus diferentes tapizados te dan la posibilidad de combinarla con diferentes estilos.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1088-ellis-silla-de-comedor-tapizada-verde-oscuro-pata-negra?channable=04a95469640031303838c1","Verde Oscuro","Tela","PK-0007VO","1088","Ellis silla de comedor tapizada verde oscuro pata negra"
"Maia silla de comedor tapizada beige pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Maia en tapizado beige con pata metálica negra es capaz de transformar por completo la decoración de tu comedor aportando un extra de elegancia y sofisticación. Un diseño realizado para adaptarse a nuestro cuerpo, con un respaldo y asiento en una única pieza totalmente ergonómica. Una silla de comedor de estilo contemporáneo que se ha convertido en todo un icono de modernidad y actualidad gracias a sus innovadoras líneas.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1089-maia-silla-de-comedor-tapizada-beige-pata-negra?channable=04a95469640031303839c2","Beige","Tela","PK-0008BE","1089","Maia silla de comedor tapizada beige pata negra"
"Maia silla de comedor tapizada gris pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Maia en tapizado gris con pata metálica negra es capaz de transformar por completo la decoración de tu comedor aportando un extra de elegancia y sofisticación. Un diseño realizado para adaptarse a nuestro cuerpo, con un respaldo y asiento en una única pieza totalmente ergonómica. Una silla de comedor de estilo contemporáneo que se ha convertido en todo un icono de modernidad y actualidad gracias a sus innovadoras líneas.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1090-maia-silla-de-comedor-tapizada-gris-pata-negra?channable=04a954696400313039303a","Gris","Tela","PK-0008G","1090","Maia silla de comedor tapizada gris pata negra"
"4 sillas Zoe silla de comedor en polipropileno gris Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Zoe es una opción perfecta para los que buscan un diseño de tendencia polivalente ideal para comedor, escritorio o exterior. Fabricada en polipropileno con respaldo de rejilla, esta silla de líneas modernas dará un toque fresco y original allá donde decidas colocarla. ¡Elige entre uno de los 2 colores disponibles y combínala como más te guste! Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 4 sillas polipropileno","https://klasthome.com/es/pack-4-sillas-polipropileno/1091-4-sillas-zoe-silla-de-comedor-en-polipropileno-gris?channable=04a954696400313039313b","Gris","Plástico","PK-0009G","1091","4 sillas Zoe silla de comedor en polipropileno gris"
"Robbie silla de comedor tapizada beige pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Robbie en tapizado en poliéster y pata metálica negra es capaz de transformar por completo la decoración de tu comedor aportando un extra de elegancia y sofisticación. Diseñada para adaptarse a nuestro cuerpo, su asiento está fabricado en una única y ergonómica pieza que destaca por su cómoda sentada. Una silla de comedor de estilo contemporáneo que se ha convertido en todo un icono de modernidad y actualidad.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1093-robbie-silla-de-comedor-tapizada-beige-pata-negra?channable=04a954696400313039333d","Beige","Tela","PK-0010BE","1093","Robbie silla de comedor tapizada beige pata negra"
"Robbie silla de comedor tapizada gris pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Robbie en tapizado en poliéster y pata metálica negra es capaz de transformar por completo la decoración de tu comedor aportando un extra de elegancia y sofisticación. Diseñada para adaptarse a nuestro cuerpo, su asiento está fabricado en una única y ergonómica pieza que destaca por su cómoda sentada. Una silla de comedor de estilo contemporáneo que se ha convertido en todo un icono de modernidad y actualidad.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1094-robbie-silla-de-comedor-tapizada-gris-pata-negra?channable=04a954696400313039343e","Gris","Tela","PK-0010G","1094","Robbie silla de comedor tapizada gris pata negra"
"Olivia silla de comedor tapizada beige pata natural Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Olivia en tapizado en terciopelo y pata metálica en color natural tiene un diseño elegante y sencillo inspirado en los años 50. Su respaldo corto y redondeado unido al diseño de sus patas cónicas despuntadas recuerdan a esos modelos de sillería sofisticados y funcionales adaptables a cualquier estilo. Elige entre una de nuestras 3 tonalidades de tapizados disponibles y haz de esta silla un elemento distintivo de tu salón o comedor.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1097-olivia-silla-de-comedor-tapizada-beige-pata-natural?channable=04a9546964003130393741","Beige","Tela","PK-0011BE","1097","Olivia silla de comedor tapizada beige pata natural"
"Olivia silla de comedor terciopelo gris pata natural Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Olivia en tapizado de terciopelo y pata metálica en color natural tiene un diseño elegante y sencillo inspirado en los años 50. Su respaldo corto y redondeado unido al diseño de sus patas cónicas despuntadas recuerdan a esos modelos de sillería sofisticados y funcionales adaptables a cualquier estilo. Elige entre una de nuestras 3 tonalidades de tapizados disponibles y haz de esta silla un elemento distintivo de tu salón o comedor.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1098-olivia-silla-de-comedor-terciopelo-gris-pata-natural?channable=04a9546964003130393842","Gris","Terciopelo","PK-0011G","1098","Olivia silla de comedor terciopelo gris pata natural"
"Olivia silla de comedor tapizada mostaza pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Olivia en tapizado de poliéster mostaza y pata metálica negra tiene un diseño elegante y sencillo inspirado en los años 50. Su respaldo corto y redondeado unido al diseño de sus patas cónicas despuntadas recuerdan a esos modelos de sillería sofisticados y funcionales adaptables a cualquier estilo. Elige entre una de nuestras 3 tonalidades de tapizados disponibles y haz de esta silla un elemento distintivo de tu salón, comedor o escritorio.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1101-olivia-silla-de-comedor-tapizada-mostaza-pata-negra?channable=04a9546964003131303177","Mostaza","Tela","PK-0012MO","1101","Olivia silla de comedor tapizada mostaza pata negra"
"Taylor silla de comedor terciopelo beige pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Taylor en tercipelo beige es la apuesta perfecta para los amantes del diseño atemporal. Sus patas metálicas en color negro, le aportan además un carácter sofisticado y una polivalencia que le permite ser también una buena alternativa como silla de escritorio. Combínalo a tu gusto con alguno de los 3 acabados disponibles.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1102-taylor-silla-de-comedor-terciopelo-beige-pata-negra?channable=04a9546964003131303278","Beige","Terciopelo","PK-0013BE","1102","Taylor silla de comedor terciopelo beige pata negra"
"Taylor silla de comedor terciopelo rosa pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Taylor en terciopelo rosa es la apuesta perfecta para los amantes del diseño atemporal. Sus patas metálicas en color negro, le aportan además un carácter sofisticado y una polivalencia que le permite ser también una buena alternativa como silla de escritorio. Combínalo a tu gusto con alguno de los 3 acabados disponibles.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1103-taylor-silla-de-comedor-terciopelo-rosa-pata-negra?channable=04a9546964003131303379","Rosa","Terciopelo","PK-0013RO","1103","Taylor silla de comedor terciopelo rosa pata negra"
"Taylor silla de comedor terciopelo topo pata negra Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Taylor en tercipelo topo es la apuesta perfecta para los amantes del diseño atemporal. Sus patas metálicas en color negro, le aportan además un carácter sofisticado y una polivalencia que le permite ser también una buena alternativa como silla de escritorio. Combínalo a tu gusto con alguno de los 3 acabados disponibles.","Silla tapizada","Inicio > Packs > Pack 4 sillas tapizadas","https://klasthome.com/es/pack-4-sillas-tapizadas/1104-taylor-silla-de-comedor-terciopelo-topo-pata-negra?channable=04a954696400313130347a","Topo","Terciopelo","PK-0013T","1104","Taylor silla de comedor terciopelo topo pata negra"
"Ceilan silla de comedor en polipropileno blanca Pack 2 sillas","¡Aprovéchate de este pack! La silla de comedor Ceilan con pata metálica efecto madera es uno de los diseños más originales y polivalentes de nuestro catálogo. Debido a su respaldo fabricado en polipropileno, se trata de una opción perfecta para tu escritorio, o incluso como silla de exterior. Está disponible en una gama de colores que enamorará a los amantes del diseño nórdico. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 2 sillas polipropileno","https://klasthome.com/es/pack-2-sillas-polipropileno/1105-ceilan-silla-de-comedor-en-polipropileno-blanca?channable=04a954696400313130357b","Blanco","Plástico","PK-0015B","1105","Ceilan silla de comedor en polipropileno blanca"
"Ceilan silla de comedor en polipropileno beige Pack 2 sillas","¡Aprovéchate de este pack! La silla de comedor Ceilan con pata metálica efecto madera es uno de los diseños más originales y polivalentes de nuestro catálogo. Debido a su respaldo fabricado en polipropileno, se trata de una opción perfecta para tu escritorio, o incluso como silla de exterior. Está disponible en una gama de colores que enamorará a los amantes del diseño nórdico. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 2 sillas polipropileno","https://klasthome.com/es/pack-2-sillas-polipropileno/1106-ceilan-silla-de-comedor-en-polipropileno-beige?channable=04a954696400313130367c","Beige","Plástico","PK-0015BE","1106","Ceilan silla de comedor en polipropileno beige"
"Ceilan silla de comedor en polipropileno gris Pack 2 sillas","¡Aprovéchate de este pack! La silla de comedor Ceilan con pata metálica efecto madera es uno de los diseños más originales y polivalentes de nuestro catálogo. Debido a su respaldo fabricado en polipropileno, se trata de una opción perfecta para tu escritorio, o incluso como silla de exterior. Está disponible en una gama de colores que enamorará a los amantes del diseño nórdico. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 2 sillas polipropileno","https://klasthome.com/es/pack-2-sillas-polipropileno/1107-ceilan-silla-de-comedor-en-polipropileno-gris?channable=04a954696400313130377d","Gris","Plástico","PK-0015G","1107","Ceilan silla de comedor en polipropileno gris"
"Jeven silla de comedor en polipropileno gris Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Jeven se trata de la mejor opción para los amantes de los diseños más modernos y minimalistas. Su acabado en polipropileno la convierte también en una alternativa perfecta para tu jardín o balcón, o incluso para usar como silla de escritorio. Con todas su estructura fabricada en un mismo color, combínalas como más te guste eligiendo entre las 2 tonalidades disponibles en nuestra web. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 4 sillas polipropileno","https://klasthome.com/es/pack-4-sillas-polipropileno/1108-jeven-silla-de-comedor-en-polipropileno-gris?channable=04a954696400313130387e","Gris","Plástico","PK-0016G","1108","Jeven silla de comedor en polipropileno gris"
"Jeven silla de comedor en polipropileno verde Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Jeven se trata de la mejor opción para los amantes de los diseños más modernos y minimalistas. Su acabado en polipropileno la convierte también en una alternativa perfecta para tu jardín o balcón, o incluso para usar como silla de escritorio. Con todas su estructura fabricada en un mismo color, combínalas como más te guste eligiendo entre las 2 tonalidades disponibles en nuestra web. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 4 sillas polipropileno","https://klasthome.com/es/pack-4-sillas-polipropileno/1109-jeven-silla-de-comedor-en-polipropileno-verde?channable=04a954696400313130397f","Verde","Plástico","PK-0016V","1109","Jeven silla de comedor en polipropileno verde"
"Jana silla de comedor en polipropileno blanca Pack 4 sillas","¡Aprovéchate de este pack! La silla de comedor Jana es un diseño elegante con líneas estilizadas de aire vintage fabricada en polipropileno, por lo que es una opción perfecta para colocar allá donde la necesites, ya sea en tu cocina, como silla de escritorio o en tu jardín o balcón. Elige cualquiera de los 3 colores disponibles en nuestra web y combínalas a tu gusto. Para mayor durabilidad de la silla, aconsejamos que se evite la exposición de la misma a fenómenos meteorológicos.","Silla polipropileno","Inicio > Packs > Pack 4 sillas polipropileno","https://klasthome.com/es/pack-4-sillas-polipropileno/1110-jana-silla-de-comedor-en-polipropileno-blanca?channable=04a95469640031313130f6","Blanco","Plástico","PK-0017B","1110","Jana silla de comedor en polipropileno blanca"
